time	count
164361.00	0.00
164375.00	0.25
164376.00	0.00
164398.00	0.25
164399.00	0.00
164421.00	0.25
164422.00	0.00
164432.00	0.25
164433.00	0.00
164461.00	0.00
164487.00	0.25
164493.00	0.00
164506.00	0.25
164511.00	0.00
164526.00	0.25
164527.00	0.00
164548.00	0.25
164549.00	0.00
164570.00	0.25
164581.00	0.00
164594.00	0.25
164595.00	0.00
164607.00	0.25
164608.00	0.00
164621.00	0.25
164622.00	0.00
164645.00	0.25
164646.00	0.00
164667.00	0.25
164668.00	0.00
164681.00	0.25
164682.00	0.00
164703.00	0.00
164717.00	0.00
164731.00	0.25
164738.00	0.00
164755.00	0.25
164766.00	0.00
164778.00	0.25
164779.00	0.00
164791.00	0.25
164792.00	0.00
164814.00	0.25
164815.00	0.00
164836.00	0.25
164837.00	0.00
164858.00	0.25
164859.00	0.00
164883.00	0.25
164895.00	0.00
164907.00	0.25
164908.00	0.00
164924.00	0.25
164925.00	0.00
164939.00	0.25
164940.00	0.00
164960.00	0.00
164980.00	0.25
164985.00	0.00
164996.00	0.25
164997.00	0.00
165016.00	0.25
165017.00	0.00
165038.00	0.25
165043.00	0.00
165056.00	0.25
165057.00	0.00
165087.00	0.25
165102.00	0.50
165103.00	0.25
165105.00	0.00
165134.00	0.25
165135.00	0.00
165151.00	0.25
165156.00	0.00
165169.00	0.25
165170.00	0.00
165187.00	0.25
165189.00	0.00
165205.00	0.25
165206.00	0.00
165226.00	0.25
165227.00	0.00
165246.00	0.25
165247.00	0.00
165264.00	0.25
165265.00	0.00
165286.00	0.25
165298.00	0.00
165302.00	0.25
165303.00	0.00
165323.00	0.25
165324.00	0.00
165339.00	0.25
165340.00	0.00
165356.00	0.25
165357.00	0.00
165372.00	0.00
165391.00	0.00
165410.00	0.25
165411.00	0.00
165432.00	0.25
165433.00	0.00
165447.00	0.25
165452.00	0.00
165461.00	0.00
165479.00	0.25
165480.00	0.00
165499.00	0.00
165512.00	0.25
165517.00	0.00
165529.00	0.25
165530.00	0.00
165553.00	0.25
165554.00	0.00
165574.00	0.25
165575.00	0.00
165591.00	0.25
165592.00	0.00
165630.00	0.25
165640.00	0.00
165643.00	0.25
165644.00	0.00
165669.00	0.25
165670.00	0.00
165673.00	0.25
165674.00	0.00
165676.00	0.00
165687.00	0.25
165688.00	0.00
165695.00	0.25
165705.00	0.00
165713.00	0.25
165717.00	0.00
165721.00	0.25
165723.00	0.00
165731.00	0.00
