time	count
109193.00	0.00
109208.00	0.50
109210.00	0.00
109250.00	0.50
109251.00	0.00
109310.00	0.50
109311.00	0.00
109348.00	0.50
109349.00	0.00
109388.00	0.50
109390.00	0.00
109426.00	0.50
109427.00	0.00
109466.00	0.50
109467.00	0.00
109765.00	0.50
109767.00	0.00
109826.00	0.50
109828.00	0.00
109864.00	0.00
109905.00	0.50
109919.00	0.00
109999.00	0.50
110001.00	0.00
110069.00	0.50
110100.00	0.00
110138.00	0.50
110140.00	0.00
110221.00	0.50
110222.00	0.00
110262.00	0.50
110267.00	0.00
110311.00	0.50
110313.00	0.00
110346.00	0.50
110347.00	0.00
110508.00	0.50
110555.00	0.00
110596.00	0.50
110601.00	0.00
110661.00	0.50
110662.00	0.00
110705.00	0.50
110706.00	0.00
110739.00	0.50
110740.00	0.00
110824.00	0.00
110898.00	0.50
110924.00	0.00
110962.00	0.50
110967.00	0.00
111029.00	0.50
111030.00	0.00
111079.00	0.50
111080.00	0.00
111115.00	0.50
111116.00	0.00
111177.00	0.50
111179.00	0.00
111220.00	0.50
111221.00	0.00
111299.00	0.00
111339.00	0.50
111374.00	0.00
111386.00	0.50
111388.00	0.00
111428.00	0.50
111430.00	0.00
111489.00	0.50
111490.00	0.00
111527.00	0.50
111528.00	0.00
111567.00	0.50
111568.00	0.00
111605.00	0.50
111606.00	0.00
111645.00	0.50
111649.00	0.00
111948.00	0.50
111950.00	0.00
112016.00	0.50
112017.00	0.00
112060.00	0.50
112061.00	0.00
112104.00	0.50
112105.00	0.00
112180.00	0.50
112182.00	0.00
112237.00	0.50
112268.00	0.00
112308.00	0.50
112313.00	0.00
112395.00	0.50
112396.00	0.00
112436.00	0.50
112437.00	0.00
112480.00	0.50
112482.00	0.00
112515.00	0.50
112516.00	0.00
112670.00	0.50
112717.00	0.00
112761.00	0.50
112762.00	0.00
112814.00	0.50
112816.00	0.00
112866.00	0.50
112867.00	0.00
112901.00	0.50
112902.00	0.00
112981.00	0.00
113064.00	0.50
113095.00	0.00
113133.00	0.50
113138.00	0.00
113200.00	0.50
113202.00	0.00
113243.00	0.50
113244.00	0.00
113278.00	0.50
113279.00	0.00
113351.00	0.50
113352.00	0.00
113393.00	0.50
113394.00	0.00
113465.00	0.50
113469.00	0.00
113504.00	0.50
113536.00	0.00
113547.00	0.50
113551.00	0.00
113592.00	0.50
113593.00	0.00
113652.00	0.50
113653.00	0.00
113692.00	0.00
113732.00	0.50
113734.00	0.00
113771.00	0.50
113772.00	0.00
113811.00	0.50
113812.00	0.00
114117.00	0.50
114118.00	0.00
114179.00	0.50
114180.00	0.00
114215.00	0.50
114216.00	0.00
114257.00	0.50
114258.00	0.00
114333.00	0.50
114338.00	0.00
114393.00	0.50
114427.00	0.00
114465.00	0.50
114467.00	0.00
114548.00	0.50
114553.00	0.00
114595.00	0.50
114596.00	0.00
114639.00	0.50
114640.00	0.00
114674.00	0.50
114675.00	0.00
114841.00	0.50
114888.00	0.00
114931.00	0.50
114938.00	0.00
114998.00	0.50
114999.00	0.00
115050.00	0.50
115051.00	0.00
115086.00	0.50
115087.00	0.00
115171.00	0.50
115172.00	0.00
115251.00	0.50
115277.00	0.00
115318.00	0.50
115323.00	0.00
115385.00	0.50
115387.00	0.00
115436.00	0.50
115437.00	0.00
115472.00	0.50
115473.00	0.00
115527.00	0.50
115528.00	0.00
115569.00	0.50
115570.00	0.00
115647.00	0.50
115648.00	0.00
115683.00	0.50
115715.00	0.00
115726.00	0.50
115728.00	0.00
115768.00	0.50
115769.00	0.00
